Expenditure_Date,Payee_Name,Payee_State,Payee_Type,Amount,CF_ID,Committee_Name,Expense_Category,Expense_Purpose,Filing_Period
5/16/2013,News Journal,DE,Business/Group/Organization,23,1001776,Citizens for Williams,Rent and Other Office expenses,Office Supplies,2013 Annual
10/14/2013,,,Total of Expenditures not exceeding $100,100,1002723,Beatty Now,Total of Expenditures not exceeding $100,Total of Expenditures not exceeding $100,2013 Annual
12/14/2013,New Castle Weekly,DE,Business/Group/Organization,148.5,1002795,Committee to Elect Laura Brown for 17th State Representative District,Media,Media - Newspaper,2013 Annual
1/22/2013,Office Depot,DE,Business/Group/Organization,61.27,1000123,Citizens For Cathy Cloutier,Rent and Other Office expenses,Office Supplies,2013 Annual
3/1/2013,Jodi McLane,DE,Business/Group/Organization,500,1000123,Citizens For Cathy Cloutier,Postage,Mailing List,2013 Annual
3/5/2013,Kid Shelleens,DE,Business/Group/Organization,550,1000123,Citizens For Cathy Cloutier,Fund Raiser,Fundraiser - Food & Beverage,2013 Annual
4/5/2013,USPS,DE,Business/Group/Organization,322,1000123,Citizens For Cathy Cloutier,Postage,Postage ,2013 Annual
5/11/2013,Jodi McLane,DE,Business/Group/Organization,1000,1000123,Citizens For Cathy Cloutier,Postage,Postage ,2013 Annual
5/11/2013,New Candlelight Theatre,DE,Business/Group/Organization,500,1000123,Citizens For Cathy Cloutier,Other Expenses,Other,2013 Annual
9/3/2013,Joan Hicks,DE,Business/Group/Organization,930,1000123,Citizens For Cathy Cloutier,Other Expenses,Other,2013 Annual
1/11/2013,Jodi McLane,DE,Business/Group/Organization,986,1000123,Citizens For Cathy Cloutier,Postage,Postage ,2013 Annual
3/15/2013,USPS,DE,Business/Group/Organization,290,1000123,Citizens For Cathy Cloutier,Postage,Postage ,2013 Annual
2/12/2013,Barbara Wallace,DE,Business/Group/Organization,661.09,1000123,Citizens For Cathy Cloutier,Postage,Postage ,2013 Annual
1/19/2013,USPS,DE,Business/Group/Organization,229,1000123,Citizens For Cathy Cloutier,Postage,Postage ,2013 Annual
2/12/2013,BRRC/NNCCRRC,DE,Business/Group/Organization,500,1000123,Citizens For Cathy Cloutier,Rent and Other Office expenses,Utilities - Electrical ,2013 Annual
2/12/2013,Brandywine High School,DE,Business/Group/Organization,300,1000123,Citizens For Cathy Cloutier,Printing and Campaign Materials ,Book/Brochure Advertising,2013 Annual
1/25/2013,Joan Hicks,DE,Business/Group/Organization,269.1,1000123,Citizens For Cathy Cloutier,Other Expenses,Other,2013 Annual
12/17/2013,News Journal,DE,Business/Group/Organization,29,1001776,Citizens for Williams,Rent and Other Office expenses,Office Supplies,2013 Annual
4/3/2013,Lewes Historical Society,DE,Non-Profit Organization,200,1002575,Lopez for Senate,Other Expenses,Other,2013 Annual
4/10/2013,Print Coast 2 Coast,DE,Business/Group/Organization,1175.85,1002575,Lopez for Senate,Printing and Campaign Materials ,Book/Brochure Advertising,2013 Annual
4/16/2013,,,Total of Expenditures not exceeding $100,14,1002575,Lopez for Senate,Total of Expenditures not exceeding $100,Total of Expenditures not exceeding $100,2013 Annual
6/11/2013,ATT,DE,Business/Group/Organization,31.09,1001776,Citizens for Williams,Rent and Other Office expenses,Utilities - Phone / Cell Phone ,2013 Annual
9/10/2013,ATT,DE,Business/Group/Organization,41.09,1001776,Citizens for Williams,Rent and Other Office expenses,Utilities - Phone / Cell Phone ,2013 Annual
9/20/2013,Pizzadili Winery,DE,Business/Group/Organization,75,1002700,Friends for Jeff Spiegelman,In-Kind,Fundraiser - Auction Item,2013 Annual
9/20/2013,Shooters Choice,DE,Business/Group/Organization,50,1002700,Friends for Jeff Spiegelman,In-Kind,Fundraiser - Auction Item,2013 Annual
9/20/2013,Sayers Jewelers,DE,Business/Group/Organization,50,1002700,Friends for Jeff Spiegelman,In-Kind,Fundraiser - Auction Item,2013 Annual
9/20/2013,Willey's Inc,DE,Business/Group/Organization,50,1002700,Friends for Jeff Spiegelman,In-Kind,Fundraiser - Auction Item,2013 Annual
9/20/2013,Gambler's Choice Equestrian Center,DE,Business/Group/Organization,50,1002700,Friends for Jeff Spiegelman,In-Kind,Fundraiser - Auction Item,2013 Annual
9/20/2013,Chicks,DE,Business/Group/Organization,50,1002700,Friends for Jeff Spiegelman,In-Kind,Fundraiser - Auction Item,2013 Annual
9/20/2013,Duck Creek Printing,DE,Business/Group/Organization,75,1002700,Friends for Jeff Spiegelman,In-Kind,Fundraiser - Auction Item,2013 Annual
9/20/2013,Sub Station,DE,Business/Group/Organization,25,1002700,Friends for Jeff Spiegelman,In-Kind,Fundraiser - Food & Beverage,2013 Annual
9/20/2013,Trevi Ristorante,DE,Business/Group/Organization,25,1002700,Friends for Jeff Spiegelman,In-Kind,Fundraiser - Food & Beverage,2013 Annual
9/20/2013,Cowboy Up,DE,Business/Group/Organization,50,1002700,Friends for Jeff Spiegelman,In-Kind,Fundraiser - Auction Item,2013 Annual
5/2/2013,Print Coast 2 Coast,DE,Business/Group/Organization,1200.15,1002575,Lopez for Senate,Printing and Campaign Materials ,Book/Brochure Advertising,2013 Annual
5/7/2013,Lewes Fire Department,DE,Non-Profit Organization,500,1002575,Lopez for Senate,Other Expenses,Other,2013 Annual
5/10/2013,,,Total of Expenditures not exceeding $100,35,1002575,Lopez for Senate,Total of Expenditures not exceeding $100,Total of Expenditures not exceeding $100,2013 Annual
5/20/2013,,,Total of Expenditures not exceeding $100,25,1002575,Lopez for Senate,Total of Expenditures not exceeding $100,Total of Expenditures not exceeding $100,2013 Annual
5/21/2013,Cape Gazette,DE,Business/Group/Organization,385.7,1002575,Lopez for Senate,Media,Media - Newspaper,2013 Annual
6/4/2013,Beebe Medical Foundation,DE,Non-Profit Organization,700,1002575,Lopez for Senate,Other Expenses,Other,2013 Annual
6/7/2013,Print Coast 2 Coast,DE,Business/Group/Organization,1245.6,1002575,Lopez for Senate,Printing and Campaign Materials ,Book/Brochure Advertising,2013 Annual
6/24/2013,,,Total of Expenditures not exceeding $100,100,1002575,Lopez for Senate,Total of Expenditures not exceeding $100,Total of Expenditures not exceeding $100,2013 Annual
7/3/2013,,,Total of Expenditures not exceeding $100,100,1002575,Lopez for Senate,Total of Expenditures not exceeding $100,Total of Expenditures not exceeding $100,2013 Annual
10/25/2013,Print n Press,DE,Business/Group/Organization,170,1001776,Citizens for Williams,Printing and Campaign Materials ,Printing - Brochures,2013 Annual
9/16/2013,Staples,DE,Business/Group/Organization,182.93,1002955,Claire For Delaware,Rent and Other Office expenses,Office Supplies,2013 Annual
9/16/2013,Staples,DE,Business/Group/Organization,142.69,1002955,Claire For Delaware,Rent and Other Office expenses,Office Supplies,2013 Annual
11/13/2013,Staples,DE,Business/Group/Organization,333.91,1002955,Claire For Delaware,Rent and Other Office expenses,Office Supplies,2013 Annual
12/16/2013,Staples,DE,Business/Group/Organization,102.45,1002955,Claire For Delaware,Rent and Other Office expenses,Office Supplies,2013 Annual
10/4/2013,USPS,DE,Business/Group/Organization,1196,1002955,Claire For Delaware,Postage,Postage ,2013 Annual
12/4/2013,USPS,DE,Business/Group/Organization,46,1002955,Claire For Delaware,Postage,Postage ,2013 Annual
12/18/2013,USPS,DE,Business/Group/Organization,18.4,1002955,Claire For Delaware,Postage,Postage ,2013 Annual
10/11/2013,Minuteman Press,DE,Business/Group/Organization,509.72,1002955,Claire For Delaware,Printing and Campaign Materials ,Printing - Brochures,2013 Annual
8/7/2013,Sign-A-Rama,DE,Business/Group/Organization,142.5,1002955,Claire For Delaware,Printing and Campaign Materials ,Printing - Yard Signs,2013 Annual
8/6/2013,Staples,DE,Business/Group/Organization,82.42,1002955,Claire For Delaware,Rent and Other Office expenses,Office Supplies,2013 Annual
6/16/2013,City of Dover Electric,DE,Business/Group/Organization,150.81,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Electrical ,2013 Annual
11/15/2013,USPS,DE,Business/Group/Organization,60,1002971,Friends of Brad Connor,Other Expenses,Other,2013 Annual
11/1/2013,CLUB PHRED BAND,DE,Business/Group/Organization,600,1002969,Polly Sierer For Newark,In-Kind,Fundraiser -General Expenses,2013 8 Day Other
11/1/2013,King Medical Systems,DE,Business/Group/Organization,574.1,1002969,Polly Sierer For Newark,Other Expenses,Other,2013 8 Day Other
11/2/2013,King Medical Systems,DE,Business/Group/Organization,2599.9,1002969,Polly Sierer For Newark,Other Expenses,Other,2013 8 Day Other
11/6/2013,King Medical Systems,DE,Business/Group/Organization,263.88,1002969,Polly Sierer For Newark,Other Expenses,Other,2013 8 Day Other
11/7/2013,KINKOS (PAUL SIERER),DE,Business/Group/Organization,190,1002969,Polly Sierer For Newark,Printing and Campaign Materials ,Printing - Brochures,2013 8 Day Other
11/8/2013,M & T Bank,NY,Business/Group/Organization,3.94,1002969,Polly Sierer For Newark,Other Expenses,Bank Charges,2013 8 Day Other
8/1/2013,SUSSEX COUNTY DEM PARTY,DE,Non-Profit Organization,150,1002796,Friends of Beth,Contributions,For Close Out Only-Charitable Donation,2013 Annual
8/26/2013,GOOGLE IMAGINE SOFT,DE,Business/Group/Organization,259,1002796,Friends of Beth,Other Expenses,Other,2013 Annual
9/16/2013,CLEVERBRIDGE.NET,DE,Business/Group/Organization,29.87,1002796,Friends of Beth,Other Expenses,Other,2013 Annual
9/24/2013,STAPLES,DE,Business/Group/Organization,86.89,1002796,Friends of Beth,Other Expenses,Other,2013 Annual
11/8/2013,LLS - E FUNDRAISING,DE,Non-Profit Organization,100,1002796,Friends of Beth,Contributions,For Close Out Only-Charitable Donation,2013 Annual
10/23/2013,City of Dover Electric,DE,Business/Group/Organization,133.72,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Electrical ,2013 Annual
12/12/2013,City of Dover Electric,DE,Business/Group/Organization,86.06,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Electrical ,2013 Annual
3/5/2013,Comcast Cable,PA,Business/Group/Organization,224.78,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Internet Access ,2013 Annual
3/22/2013,Comcast Cable,PA,Business/Group/Organization,193.6,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Internet Access ,2013 Annual
4/15/2013,Comcast Cable,PA,Business/Group/Organization,193.6,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Internet Access ,2013 Annual
5/17/2013,Comcast Cable,PA,Business/Group/Organization,595.57,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Internet Access ,2013 Annual
7/22/2013,Comcast Cable,PA,Business/Group/Organization,656.47,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Internet Access ,2013 Annual
9/27/2013,Comcast Cable,PA,Business/Group/Organization,664.22,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Internet Access ,2013 Annual
11/11/2013,Comcast Cable,PA,Business/Group/Organization,336.22,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Internet Access ,2013 Annual
12/12/2013,Comcast Cable,PA,Business/Group/Organization,328.22,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Internet Access ,2013 Annual
2/22/2013,Constant Contact,NY,Business/Group/Organization,35,2002640,Route 1 PAC,Media,Consulting Fees - General,2013 Annual
3/22/2013,Constant Contact,NY,Business/Group/Organization,35,2002640,Route 1 PAC,Media,Consulting Fees - General,2013 Annual
4/24/2013,Constant Contact,NY,Business/Group/Organization,5,2002640,Route 1 PAC,Media,Consulting Fees - General,2013 Annual
5/22/2013,Constant Contact,NY,Business/Group/Organization,35,2002640,Route 1 PAC,Media,Consulting Fees - General,2013 Annual
6/24/2013,Constant Contact,NY,Business/Group/Organization,35,2002640,Route 1 PAC,Media,Consulting Fees - General,2013 Annual
7/22/2013,Constant Contact,NY,Business/Group/Organization,35,2002640,Route 1 PAC,Media,Consulting Fees - General,2013 Annual
8/22/2013,Constant Contact,NY,Business/Group/Organization,35,2002640,Route 1 PAC,Media,Consulting Fees - General,2013 Annual
9/23/2013,Constant Contact,NY,Business/Group/Organization,35,2002640,Route 1 PAC,Media,Consulting Fees - General,2013 Annual
10/23/2013,Constant Contact,NY,Business/Group/Organization,35,2002640,Route 1 PAC,Media,Consulting Fees - General,2013 Annual
11/22/2013,Constant Contact,NY,Business/Group/Organization,35,2002640,Route 1 PAC,Media,Consulting Fees - General,2013 Annual
10/5/2013,Granville Hall,DE,Business/Group/Organization,220,3000658,36th Democratic Representative District Committee,Fund Raiser,Fundraiser - Food & Beverage,2013 Annual
11/19/2013,,,Total of Expenditures not exceeding $100,31.7,3000658,36th Democratic Representative District Committee,Total of Expenditures not exceeding $100,Total of Expenditures not exceeding $100,2013 Annual
12/11/2013,,,Total of Expenditures not exceeding $100,46,3000658,36th Democratic Representative District Committee,Total of Expenditures not exceeding $100,Total of Expenditures not exceeding $100,2013 Annual
11/7/2013,JJ Dinner,DE,Business/Group/Organization,120,1000120,Committee To Re-Elect Mulrooney,Other Expenses,Other,2013 Annual
11/27/2013,post office,DE,Business/Group/Organization,528,1000120,Committee To Re-Elect Mulrooney,Postage,Postage ,2013 Annual
12/31/2013,,,Total of Expenditures not exceeding $100,60,1002289,Friends of Terry Pepper for Levy Court,Total of Expenditures not exceeding $100,Total of Expenditures not exceeding $100,2013 Annual
6/4/2013,Cybersource Cybs,CA,Business/Group/Organization,59.95,1001573,Markell for Delaware,Other Expenses,Credit Card Service Processing Charges,2013 Annual
6/21/2013,Verizon Wireless,MA,Business/Group/Organization,374.55,1001573,Markell for Delaware,Rent and Other Office expenses,Utilities - Phone / Cell Phone ,2013 Annual
6/26/2013,Newark Morning Rotary Club ,DE,Business/Group/Organization,700,1001573,Markell for Delaware,Media,Book/Brochure Advertising,2013 Annual
6/28/2013,St. Patrick's Center  Inc.,DE,Business/Group/Organization,500,1001573,Markell for Delaware,Media,Book/Brochure Advertising,2013 Annual
7/2/2013,Authnet Gateway Billing,CA,Business/Group/Organization,27.95,1001573,Markell for Delaware,Other Expenses,Credit Card Service Processing Charges,2013 Annual
7/2/2013,Kirsten Louis,NJ,Business/Group/Organization,1500,1001573,Markell for Delaware,Salaries and Other compensation,Wages - Campaign Staff,2013 Annual
5/29/2013,USPS,DE,Business/Group/Organization,62,1000261,Committee to Elect Laura Brown  NCC Recorder of Deeds,Postage,Postage ,2013 Annual
12/9/2013,John Kane for State Senate,PA,Out-of-State or Federal Committee,250,2000548,The Pilots' Association For The Bay And River Delaware PAC,Contributions,Contribution to Committee,2013 Annual
6/21/2013,Killion Victory Committee,PA,Out-of-State or Federal Committee,1300,2000548,The Pilots' Association For The Bay And River Delaware PAC,Contributions,Contribution to Committee,2013 Annual
2/22/2013,Friends for Mario Civera,PA,Out-of-State or Federal Committee,400,2000548,The Pilots' Association For The Bay And River Delaware PAC,Contributions,Contribution to Committee,2013 Annual
2/28/2013,Friends of Nick Micozzie,PA,Out-of-State or Federal Committee,500,2000548,The Pilots' Association For The Bay And River Delaware PAC,Contributions,Contribution to Committee,2013 Annual
3/15/2013,Committee to Re-Elect Mike Stack,PA,Out-of-State or Federal Committee,500,2000548,The Pilots' Association For The Bay And River Delaware PAC,Contributions,Contribution to Committee,2013 Annual
4/25/2013,Mike Turzai Leadership Fund,PA,Out-of-State or Federal Committee,5000,2000548,The Pilots' Association For The Bay And River Delaware PAC,Contributions,Contribution to Committee,2013 Annual
1/9/2013,Moriarty for Assembly,NJ,Out-of-State or Federal Committee,350,2000548,The Pilots' Association For The Bay And River Delaware PAC,Contributions,Contribution to Committee,2013 Annual
2/1/2013,Sweeney  Burzichelli & Riley,NJ,Out-of-State or Federal Committee,1000,2000548,The Pilots' Association For The Bay And River Delaware PAC,Contributions,Contribution to Committee,2013 Annual
1/16/2013,Chesapeake Utilities,MD,Business/Group/Organization,350,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Electrical ,2013 Annual
12/31/2013,,,Total of Expenditures not exceeding $100,461.07,2002640,Route 1 PAC,Total of Expenditures not exceeding $100,Total of Expenditures not exceeding $100,2013 Annual
2/16/2013,Chesapeake Utilities,MD,Business/Group/Organization,130.75,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Gas ,2013 Annual
3/22/2013,Chesapeake Utilities,MD,Business/Group/Organization,146.87,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Gas ,2013 Annual
4/15/2013,Chesapeake Utilities,MD,Business/Group/Organization,127.9,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Gas ,2013 Annual
5/17/2013,Chesapeake Utilities,MD,Business/Group/Organization,48.18,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Gas ,2013 Annual
6/14/2013,Chesapeake Utilities,MD,Business/Group/Organization,27.11,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Gas ,2013 Annual
7/31/2013,Chesapeake Utilities,MD,Business/Group/Organization,27.11,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Gas ,2013 Annual
8/14/2013,Chesapeake Utilities,MD,Business/Group/Organization,27.11,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Gas ,2013 Annual
9/16/2013,Chesapeake Utilities,MD,Business/Group/Organization,27.11,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Gas ,2013 Annual
10/23/2013,Chesapeake Utilities,MD,Business/Group/Organization,27.11,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Gas ,2013 Annual
12/12/2013,Chesapeake Utilities,MD,Business/Group/Organization,33.14,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Gas ,2013 Annual
1/16/2013,City of Dover Electric,DE,Business/Group/Organization,250,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Electrical ,2013 Annual
2/26/2013,City of Dover Electric,DE,Business/Group/Organization,51.24,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Electrical ,2013 Annual
3/22/2013,City of Dover Electric,DE,Business/Group/Organization,87.22,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Electrical ,2013 Annual
4/15/2013,City of Dover Electric,DE,Business/Group/Organization,72.53,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Electrical ,2013 Annual
5/17/2013,City of Dover Electric,DE,Business/Group/Organization,100.12,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Electrical ,2013 Annual
6/14/2013,City of Dover Electric,DE,Business/Group/Organization,107.98,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Electrical ,2013 Annual
7/22/2013,City of Dover Electric,DE,Business/Group/Organization,155.47,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Electrical ,2013 Annual
8/14/2013,City of Dover Electric,DE,Business/Group/Organization,199.43,2002640,Route 1 PAC,Rent and Other Office expenses,Utilities - Electrical ,2013 Annual
1/10/2013,ATT,DE,Business/Group/Organization,30.46,1001776,Citizens for Williams,Rent and Other Office expenses,Utilities - Phone / Cell Phone ,2013 Annual
3/13/2013,Committee to Elect Andria Bennett,DE,Candidate Committee,200,2000548,The Pilots' Association For The Bay And River Delaware PAC,Contributions,Contribution to Committee,2013 Annual
4/17/2013,Committee to Elect Bethany Hall-Long,DE,Candidate Committee,200,2000548,The Pilots' Association For The Bay And River Delaware PAC,Contributions,Contribution to Committee,2013 Annual
7/30/2013,Biden for Attorney General,DE,Candidate Committee,400,2000548,The Pilots' Association For The Bay And River Delaware PAC,Contributions,Contribution to Committee,2013 Annual
9/27/2013,Biden for Attorney General,DE,Candidate Committee,1200,2000548,The Pilots' Association For The Bay And River Delaware PAC,Contributions,Contribution to Committee,2013 Annual
6/12/2013,Friends of Bob Marshall,DE,Candidate Committee,100,2000548,The Pilots' Association For The Bay And River Delaware PAC,Contributions,Contribution to Committee,2013 Annual
2/26/2013,The Committee to Elect Brian Bushweller,DE,Candidate Committee,200,2000548,The Pilots' Association For The Bay And River Delaware PAC,Contributions,Contribution to Committee,2013 Annual
11/20/2013,The Committee to Elect Brian Bushweller,DE,Candidate Committee,200,2000548,The Pilots' Association For The Bay And River Delaware PAC,Contributions,Contribution to Committee,2013 Annual
4/4/2013,Friends for Brian Pettyjohn,DE,Candidate Committee,200,2000548,The Pilots' Association For The Bay And River Delaware PAC,Contributions,Contribution to Committee,2013 Annual
12/23/2013,Constant Contact,NY,Business/Group/Organization,35,2002640,Route 1 PAC,Media,Consulting Fees - General,2013 Annual
2/15/2013,HIFI House,DE,Business/Group/Organization,4080,2002640,Route 1 PAC,Purchase of Equipment,IT - Campaign Computer Equip,2013 Annual
4/15/2013,Mark Blake ,DE,Individual,140.22,2002640,Route 1 PAC,Field Expenses ,Meeting Expenses ,2013 Annual
10/4/2013,Mark Blake ,DE,Individual,156.9,2002640,Route 1 PAC,Other Expenses,Other,2013 Annual
1/2/2013,Micromotor Equipmnet co.  LLC,DE,Business/Group/Organization,500,2002640,Route 1 PAC,Rent and Other Office expenses,Office Rent,2013 Annual
3/11/2013,Micromotor Equipmnet co.  LLC,DE,Business/Group/Organization,1000,2002640,Route 1 PAC,Rent and Other Office expenses,Office Rent,2013 Annual
4/1/2013,Micromotor Equipmnet co.  LLC,DE,Business/Group/Organization,500,2002640,Route 1 PAC,Rent and Other Office expenses,Office Rent,2013 Annual
5/1/2013,Micromotor Equipmnet co.  LLC,DE,Business/Group/Organization,500,2002640,Route 1 PAC,Rent and Other Office expenses,Office Rent,2013 Annual
6/13/2013,Micromotor Equipmnet co.  LLC,DE,Business/Group/Organization,500,2002640,Route 1 PAC,Rent and Other Office expenses,Office Rent,2013 Annual
7/1/2013,Micromotor Equipmnet co.  LLC,DE,Business/Group/Organization,500,2002640,Route 1 PAC,Rent and Other Office expenses,Office Rent,2013 Annual
8/1/2013,Micromotor Equipmnet co.  LLC,DE,Business/Group/Organization,500,2002640,Route 1 PAC,Rent and Other Office expenses,Office Rent,2013 Annual
9/1/2013,Micromotor Equipmnet co.  LLC,DE,Business/Group/Organization,500,2002640,Route 1 PAC,Rent and Other Office expenses,Office Rent,2013 Annual
10/1/2013,Micromotor Equipmnet co.  LLC,DE,Business/Group/Organization,500,2002640,Route 1 PAC,Rent and Other Office expenses,Office Rent,2013 Annual
12/12/2013,Micromotor Equipmnet co.  LLC,DE,Business/Group/Organization,500,2002640,Route 1 PAC,Rent and Other Office expenses,Office Rent,2013 Annual
3/14/2013,WalMart,DE,Business/Group/Organization,284.93,2002640,Route 1 PAC,Other Expenses,Other,2013 Annual
3/13/2013,Lowes,GA,Business/Group/Organization,423.09,2002640,Route 1 PAC,Other Expenses,Other,2013 Annual
4/13/2013,Hudson Campaign Committee,DE,Candidate Committee,100,2000535,Delaware Soft Drink PAC,Contributions,Contribution to Committee,2013 Annual
9/30/2013,Citizens Bank,RI,Business/Group/Organization,2,2000527,Boilermakers Local 13 PAC Fund,Other Expenses,Bank Charges,2013 Annual
2/11/2013,ATT,DE,Business/Group/Organization,30.48,1001776,Citizens for Williams,Rent and Other Office expenses,Utilities - Phone / Cell Phone ,2013 Annual
3/11/2013,ATT,DE,Business/Group/Organization,30.48,1001776,Citizens for Williams,Rent and Other Office expenses,Utilities - Phone / Cell Phone ,2013 Annual
10/12/2013,UAW Local 1183,DE,Labor Union,25,3002951,Democratic 24th Representative District,Fund Raiser,Fundraiser - Food & Beverage,2013 Annual
10/12/2013,UAW Local 1183,DE,Labor Union,220,3002951,Democratic 24th Representative District,Fund Raiser,Fundraiser -General Expenses,2013 Annual
1/16/2013,BCD Systems,DE,Business/Group/Organization,1146.19,1000324,The Denn Campaign,Direct Mailing by Mail House (R),Mailing Service,2013 Annual
12/1/2013,BCD Systems,DE,Business/Group/Organization,380.22,1000324,The Denn Campaign,Direct Mailing by Mail House (R),Mailing Service,2013 Annual
12/1/2013,BCD Systems,DE,Business/Group/Organization,963.99,1000324,The Denn Campaign,Direct Mailing by Mail House (R),Mailing Service,2013 Annual
10/22/2013,Dave Chambers ,DE,Individual,150,1000324,The Denn Campaign,Media,Media - Graphic Design,2013 Annual
7/3/2013,Delaware Department of Labor,DE,Business/Group/Organization,2.58,1000324,The Denn Campaign,Salaries and Other compensation,Wages - Employment Taxes,2013 Annual
1/24/2013,Delaware EmployerTraining Fund,PA,Business/Group/Organization,13.17,1000324,The Denn Campaign,Salaries and Other compensation,Wages - Employment Taxes,2013 Annual
10/17/2013,Democratic State Committee,DE,Political Committee,300,1000324,The Denn Campaign,Other Expenses,Other,2013 Annual
10/2/2013,Delaware Young Democrats,DE,Political Action Committee,25,1000324,The Denn Campaign,Contributions,Contribution to Committee,2013 Annual
2/11/2013,"DiMeo""s",DE,Business/Group/Organization,173,1000324,The Denn Campaign,Other Expenses,Volunteer Meals,2013 Annual
7/30/2013,Dreamers Cafe,DE,Business/Group/Organization,46,1000324,The Denn Campaign,Other Expenses,Volunteer Meals,2013 Annual
2/5/2013,Delaware Unemployment Compensation Fund,DE,Business/Group/Organization,110.18,1000324,The Denn Campaign,Salaries and Other compensation,Wages - Employment Taxes,2013 Annual
2/12/2013,Delaware Unemployment Compensation Fund,DE,Business/Group/Organization,17.2,1000324,The Denn Campaign,Salaries and Other compensation,Wages - Employment Taxes,2013 Annual
11/24/2013,Delaware Unemployment Compensation Fund,DE,Business/Group/Organization,41.2,1000324,The Denn Campaign,Salaries and Other compensation,Wages - Employment Taxes,2013 Annual
12/21/2013,Delaware Unemployment Compensation Fund,DE,Business/Group/Organization,101.8,1000324,The Denn Campaign,Salaries and Other compensation,Wages - Employment Taxes,2013 Annual
7/31/2013,Gulf Oil,DE,Business/Group/Organization,8.38,1000324,The Denn Campaign,Other Expenses,Volunteer Meals,2013 Annual
12/1/2013,IMAC,DE,Business/Group/Organization,25,1000324,The Denn Campaign,Other Expenses,Other,2013 Annual
3/1/2013,IKEA,PA,Business/Group/Organization,1214.76,2002640,Route 1 PAC,Rent and Other Office expenses,Office Supplies,2013 Annual
1/28/2013,JD Signs Company,DE,Business/Group/Organization,1729.7,2002640,Route 1 PAC,Printing and Campaign Materials ,Media - Graphic Design,2013 Annual
3/15/2013,Pro Lock and Safe,DE,Business/Group/Organization,248,2002640,Route 1 PAC,Other Expenses,Other,2013 Annual
2/1/2013,Abbotts Grill,DE,Business/Group/Organization,204.5,2002640,Route 1 PAC,Field Expenses ,Volunteer Meals,2013 Annual
4/10/2013,Speakers Inc.,CA,Business/Group/Organization,199,2002640,Route 1 PAC,Other Expenses,Other,2013 Annual
6/6/2013,Chick Fil A,DE,Business/Group/Organization,139.05,2002640,Route 1 PAC,Field Expenses ,Volunteer Meals,2013 Annual
3/5/2013,Alpaca Signs,DE,Business/Group/Organization,110,2002640,Route 1 PAC,Media,Media - Graphic Design,2013 Annual
5/3/2013,Republican State Committee,DE,Business/Group/Organization,150,2002640,Route 1 PAC,Other Expenses,Other,2013 Annual
2/25/2013,Delaware Family Policy Council,DE,Business/Group/Organization,1000,2002640,Route 1 PAC,Fund Raiser,Event or Fair Booth Expenses,2013 Annual
2/1/2013,Kent County Republican Committee,DE,Business/Group/Organization,800,2002640,Route 1 PAC,Fund Raiser,Event or Fair Booth Expenses,2013 Annual
4/24/2013,Ceasar Rodney Institute,DE,Business/Group/Organization,1500,2002640,Route 1 PAC,Fund Raiser,Event or Fair Booth Expenses,2013 Annual
1/23/2013,Cragg For Governor,DE,Business/Group/Organization,1000,2002640,Route 1 PAC,Contributions,Contribution to Committee,2013 Annual
2/27/2013,Delaware Fedeeration of College Republicans,DE,Business/Group/Organization,1000,2002640,Route 1 PAC,Contributions,Contribution to Committee,2013 Annual
7/8/2013,Print Coast 2 Coast,DE,Business/Group/Organization,1336.95,1002575,Lopez for Senate,Printing and Campaign Materials ,Book/Brochure Advertising,2013 Annual
7/19/2013,Town of Milton/Concert in Park Sponsorsh,DE,Business/Group/Organization,250,1002575,Lopez for Senate,Other Expenses,Other,2013 Annual
