Expenditure_Date,Payee_Name,Payee_State,Payee_Type,Amount,CF_ID,Committee_Name,Expense_Category,Expense_Purpose,Filing_Period
12/28/2015,Townsend for Congress,DE,Business/Group/Organization,250,1002092,Friends of Rob Robinson,Contributions,Contribution to Committee,2015 Annual
8/4/2015,Wells Fargo Bank,OR,Business/Group/Organization,53.49,2003468,Allied Retailers PAC,Other Expenses,Bank Charges,2015 Annual
10/22/2015,Wells Fargo Bank,OR,Business/Group/Organization,5,2003468,Allied Retailers PAC,Other Expenses,Bank Charges,2015 Annual
11/23/2015,Wells Fargo Bank,OR,Business/Group/Organization,5,2003468,Allied Retailers PAC,Other Expenses,Bank Charges,2015 Annual
12/21/2015,Wells Fargo Bank,OR,Business/Group/Organization,5,2003468,Allied Retailers PAC,Other Expenses,Bank Charges,2015 Annual
2/11/2015,Robin Christiansen for Mayor 2014,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
3/17/2015,Committee to Elect Bill Carson,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
3/17/2015,FRIENDS OF LARRY MITCHELL,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
3/17/2015,People for Paradee,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
3/18/2015,Kim Williams for State Representative,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
3/18/2015,Committee to Elect Andria Bennett,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
3/18/2015,Committee To Elect John Viola,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
3/24/2015,Committee to Elect Patricia Blevins,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
3/25/2015,Friends for Ruth Briggs King,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
3/25/2015,Friends of Rich Collins,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
3/25/2015,Outtens Campaign,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
3/25/2015,Friends of Sean Lynn,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
3/25/2015,The Committee to Elect Brian Bushweller,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
3/26/2015,Friends to Elect Danny Short,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
3/26/2015,Friends to Elect Harvey R. Kenton,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
4/1/2015,Committee to Elect Dave Wilson,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
4/1/2015,Friends To Elect Gerald Hocker,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
4/1/2015,Friends for Brian Pettyjohn,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
4/1/2015,Committee to Elect Kowalko,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
4/1/2015,Committee to Elect Paul Baumbach,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
4/12/2015,Friends of Kevin Hensley,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
4/12/2015,Friends for Jeff Spiegelman,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
4/12/2015,Yearick for Delaware,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
4/12/2015,Friends of Valerie Longhurst,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
4/22/2015,Tim Dukes for State Representative,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
4/22/2015,Friends of Ron Gray,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
4/22/2015,Friends of Steve Smyk,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
4/23/2015,Friends for Pete Schwartzkopf,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
4/21/2015,Democratic State Committee,DE,Political Committee,800,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
4/28/2015,Committee to Elect Bethany Hall-Long,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
4/28/2015,Committee to Elect Bryon Short,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
3/13/2015,Austin Auen ,DE,Individual,50,1001219,Friends for Eric Buckson,Other Expenses,Other,2015 Annual
4/30/2015,Friends To Elect Jack Peterman,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
4/30/2015,Committee To Elect Miro,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
4/30/2015,Friends for Mike Ramone,PA,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
4/30/2015,Friends of Mike Barbieri,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
4/30/2015,Friends of Melanie George,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
4/12/2015,Friends of Nicole Poore,DE,Candidate Committee,100,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
5/7/2015,Committee To Elect Keeley,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
5/7/2015,Committee To Re-Elect Mulrooney,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
5/7/2015,Campaign to Elect Osienski,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
5/14/2015,Friends for Jaques,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
5/14/2015,Friends of Sean Matthews,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
6/3/2015,Sokola For Senate,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
6/11/2015,BlueGoldPAC,DE,Political Action Committee,375,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
6/17/2015,Committee to Elect Bill Carson,DE,Candidate Committee,300,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
8/10/2015,Bonini for Delaware,DE,Candidate Committee,1200,2000507,Non Partisan Citizens For Business Expansion,Contributions,Contribution to Committee,2015 Annual
2/11/2015,,,Total of Expenditures not exceeding $100,99,2000507,Non Partisan Citizens For Business Expansion,Total of Expenditures not exceeding $100,Total of Expenditures not exceeding $100,2015 Annual
2/11/2015,,,Total of Expenditures not exceeding $100,99,2000507,Non Partisan Citizens For Business Expansion,Total of Expenditures not exceeding $100,Total of Expenditures not exceeding $100,2015 Annual
2/11/2015,,,Total of Expenditures not exceeding $100,99,2000507,Non Partisan Citizens For Business Expansion,Total of Expenditures not exceeding $100,Total of Expenditures not exceeding $100,2015 Annual
12/10/2015,Kent County Republican Committee,DE,Political Committee,50,3002710,11th GOP Representative District,Contributions,Contribution to Committee,2015 Annual
12/31/2015,Citizens Bank,DE,Business/Group/Organization,46,3000719,37th Democrat District,Other Expenses,Bank Charges,2015 Annual
5/12/2015,Brad Eaby for Lt. Governor,DE,Candidate Committee,150,1001219,Friends for Eric Buckson,Contributions,Contribution to Committee,2015 Annual
5/12/2015,Kent County Administrative Bldg,DE,Business/Group/Organization,86,1001219,Friends for Eric Buckson,Fund Raiser,Fundraiser -General Expenses,2015 Annual
9/30/2015,Hans 2016  LLC,DE,Out-of-State or Federal Committee,150,1001219,Friends for Eric Buckson,Contributions,Contribution to Committee,2015 Annual
9/30/2015,Bonini for Delaware,DE,Candidate Committee,150,1001219,Friends for Eric Buckson,Contributions,Contribution to Committee,2015 Annual
9/30/2015,,,Total of Expenditures not exceeding $100,61.48,1001219,Friends for Eric Buckson,Total of Expenditures not exceeding $100,Total of Expenditures not exceeding $100,2015 Annual
12/31/2015,,,Total of Expenditures not exceeding $100,83.88,1002769,Martin Campaign,Total of Expenditures not exceeding $100,Total of Expenditures not exceeding $100,2015 Annual
3/12/2015,Aetna Fire House,DE,Business/Group/Organization,150,3000647,23rd Representative District Democratic Committee,Rent and Other Office expenses,Office Rent,2015 Annual
3/23/2015,Paul Baumbach ,DE,Individual,195.26,3000647,23rd Representative District Democratic Committee,Other Expenses,Other,2015 Annual
10/8/2015,Aetna Fire House,DE,Business/Group/Organization,650,3000647,23rd Representative District Democratic Committee,Rent and Other Office expenses,Office Rent,2015 Annual
1/9/2015,M & T Bank,DE,Business/Group/Organization,10,3000647,23rd Representative District Democratic Committee,Other Expenses,Bank Charges,2015 Annual
2/9/2015,M & T Bank,DE,Business/Group/Organization,10,3000647,23rd Representative District Democratic Committee,Other Expenses,Bank Charges,2015 Annual
3/9/2015,M & T Bank,DE,Business/Group/Organization,10,3000647,23rd Representative District Democratic Committee,Other Expenses,Bank Charges,2015 Annual
9/25/2015,City of Newark,DE,Business/Group/Organization,40,3000647,23rd Representative District Democratic Committee,Other Expenses,Other,2015 Annual
9/10/2015,Committee to Elect David Bentz,DE,Candidate Committee,400,3000647,23rd Representative District Democratic Committee,Contributions,Contribution to Committee,2015 Annual
11/12/2015,Beau Biden Foundation for the Protection of Children,DE,Business/Group/Organization,300,3000647,23rd Representative District Democratic Committee,Contributions,Contribution to Committee,2015 Annual
6/12/2015,Samba Tata ,DE,Individual,4,3000647,23rd Representative District Democratic Committee,Other Expenses,Other,2015 Annual
1/6/2015,U.S. Post office,DE,Business/Group/Organization,56,2002687,Reform Delaware Now PAC,Postage,Postage ,2015 Annual
2/1/2015,U.S. Postal Service,DE,Business/Group/Organization,92,1000342,Committee to elect John Cartier to N.C.C.C. (New Castle County C),Other Expenses,Other,2015 Annual
2/4/2015,Arden Concert Guild,DE,Non-Profit Organization,360,1000342,Committee to elect John Cartier to N.C.C.C. (New Castle County C),Media,Book/Brochure Advertising,2015 Annual
5/13/2015,Mr. John Cartier ,DE,Individual,630.15,1000342,Committee to elect John Cartier to N.C.C.C. (New Castle County C),Fund Raiser,Fundraiser -General Expenses,2015 Annual
5/13/2015,Mr. John Stransky ,DE,Individual,564.15,1000342,Committee to elect John Cartier to N.C.C.C. (New Castle County C),Salaries and Other compensation,Wages - Campaign Staff,2015 Annual
11/19/2015,Friends for Debra Heffernan,DE,Candidate Committee,100,1000342,Committee to elect John Cartier to N.C.C.C. (New Castle County C),Contributions,Contribution to Committee,2015 Annual
11/19/2015,People For McDowell,DE,Candidate Committee,100,1000342,Committee to elect John Cartier to N.C.C.C. (New Castle County C),Contributions,Contribution to Committee,2015 Annual
12/17/2015,Mr. John Stransky ,DE,Individual,900,1000342,Committee to elect John Cartier to N.C.C.C. (New Castle County C),Salaries and Other compensation,Wages - Campaign Staff,2015 Annual
11/6/2015,Mr. John Stransky ,DE,Individual,500,1000342,Committee to elect John Cartier to N.C.C.C. (New Castle County C),Salaries and Other compensation,Wages - Campaign Staff,2015 Annual
6/1/2015,State of Delaware,DE,Business/Group/Organization,300,2002498,Delaware First PAC LLC,Other Expenses,Other,2015 Annual
1/9/2015,M&T Bank,DE,Business/Group/Organization,7.5,2002498,Delaware First PAC LLC,Other Expenses,Bank Charges,2015 Annual
2/9/2015,M&T Bank,DE,Business/Group/Organization,7.5,2002498,Delaware First PAC LLC,Other Expenses,Bank Charges,2015 Annual
3/9/2015,M&T Bank,DE,Business/Group/Organization,7.5,2002498,Delaware First PAC LLC,Other Expenses,Bank Charges,2015 Annual
4/8/2015,M&T Bank,DE,Business/Group/Organization,7.5,2002498,Delaware First PAC LLC,Other Expenses,Bank Charges,2015 Annual
6/3/2015,Andrew Lundgren ,DE,Individual,57.37,2002498,Delaware First PAC LLC,Reimburse,Other,2015 Annual
3/9/2015,National center for Const. Studies,ID,Business/Group/Organization,271.72,2002687,Reform Delaware Now PAC,Other Expenses,Other,2015 Annual
6/16/2015,National center for Const. Studies,ID,Business/Group/Organization,263,2002687,Reform Delaware Now PAC,Other Expenses,Other,2015 Annual
4/9/2015,BPG HOTEL PARTNERS XXI LLC,DE,Business/Group/Organization,550,1002576,Williams for Wilmington,In-Kind,Fundraiser -General Expenses,2015 Annual
10/7/2015,TOP END DESIGN,DE,Business/Group/Organization,75,1002576,Williams for Wilmington,Printing and Campaign Materials ,Media - Graphic Design,2015 Annual
9/28/2015,print and press,DE,Business/Group/Organization,361,1002576,Williams for Wilmington,Printing and Campaign Materials ,Printing - Copies,2015 Annual
10/27/2015,Print-N-Press,DE,Business/Group/Organization,174,1002576,Williams for Wilmington,Printing and Campaign Materials ,Printing - Copies,2015 Annual
10/16/2015,8th and union kitchen,DE,Business/Group/Organization,500,1002576,Williams for Wilmington,Fund Raiser,Fundraiser - Food & Beverage,2015 Annual
7/28/2015,TOP END DESIGN,DE,Business/Group/Organization,540,1002576,Williams for Wilmington,Printing and Campaign Materials ,Printing - Copies,2015 Annual
1/12/2015,THE SIMPLER CAMPAIGN  LLC,DE,Candidate Committee,1200,2003158,Foundation for Delaware's Future  LLC,Contributions,Contribution to Committee,2015 Annual
1/31/2015,WSFS,DE,Business/Group/Organization,15,2003158,Foundation for Delaware's Future  LLC,Other Expenses,Bank Charges,2015 Annual
2/28/2015,WSFS,DE,Business/Group/Organization,15,2003158,Foundation for Delaware's Future  LLC,Other Expenses,Bank Charges,2015 Annual
3/31/2015,WSFS,DE,Business/Group/Organization,15,2003158,Foundation for Delaware's Future  LLC,Other Expenses,Bank Charges,2015 Annual
4/30/2015,WSFS,DE,Business/Group/Organization,15,2003158,Foundation for Delaware's Future  LLC,Other Expenses,Bank Charges,2015 Annual
2/10/2015,DELMARVA BROADCASTING COMPANY,MD,Business/Group/Organization,200,1000408,Friends To Elect Gerald Hocker,Media,Media - Radio,2015 Annual
4/1/2015,"MCGLYNN""S RESTAURANT",DE,Business/Group/Organization,247.66,1000408,Friends To Elect Gerald Hocker,Fund Raiser,Fundraiser - Food & Beverage,2015 Annual
4/5/2015,Millsboro Little League,DE,Non-Profit Organization,150,1000408,Friends To Elect Gerald Hocker,Media,Billboards / Outdoor Advertising,2015 Annual
4/27/2015,Alley Cats Dance Troop,DE,Business/Group/Organization,35,1000408,Friends To Elect Gerald Hocker,Media,Media - Newspaper,2015 Annual
4/29/2015,BlueGoldPAC,DE,Political Action Committee,49.7,1000408,Friends To Elect Gerald Hocker,Media,Media - Newspaper,2015 Annual
1/31/2015,PNC Bank  NA,DE,Business/Group/Organization,3,1000408,Friends To Elect Gerald Hocker,Other Expenses,Bank Charges,2015 Annual
2/28/2015,PNC Bank  NA,DE,Business/Group/Organization,3,1000408,Friends To Elect Gerald Hocker,Other Expenses,Bank Charges,2015 Annual
3/31/2015,PNC Bank  NA,DE,Business/Group/Organization,3,1000408,Friends To Elect Gerald Hocker,Other Expenses,Bank Charges,2015 Annual
4/30/2015,PNC Bank  NA,DE,Business/Group/Organization,3,1000408,Friends To Elect Gerald Hocker,Other Expenses,Bank Charges,2015 Annual
5/31/2015,PNC Bank  NA,DE,Business/Group/Organization,3,1000408,Friends To Elect Gerald Hocker,Other Expenses,Bank Charges,2015 Annual
6/30/2015,PNC Bank  NA,DE,Business/Group/Organization,3,1000408,Friends To Elect Gerald Hocker,Other Expenses,Bank Charges,2015 Annual
7/31/2015,PNC Bank  NA,DE,Business/Group/Organization,3,1000408,Friends To Elect Gerald Hocker,Other Expenses,Bank Charges,2015 Annual
8/30/2015,PNC Bank  NA,DE,Business/Group/Organization,3,1000408,Friends To Elect Gerald Hocker,Other Expenses,Bank Charges,2015 Annual
9/30/2015,PNC Bank  NA,DE,Business/Group/Organization,3,1000408,Friends To Elect Gerald Hocker,Other Expenses,Bank Charges,2015 Annual
4/22/2015,County Bank,DE,Business/Group/Organization,36.19,1000408,Friends To Elect Gerald Hocker,Other Expenses,Other,2015 Annual
5/22/2015,Delmarva Digital,DE,Business/Group/Organization,222,1000408,Friends To Elect Gerald Hocker,Data Conversion,Data Conversion,2015 Annual
5/22/2015,BEACH & BAY COTTAGE TOUR,DE,Business/Group/Organization,150,1000408,Friends To Elect Gerald Hocker,Other Expenses,Media - Newspaper,2015 Annual
12/7/2015,McClafferty Printing,DE,Business/Group/Organization,958,1000123,Citizens For Cathy Cloutier,Fund Raiser,Mailing Service,2015 Annual
10/15/2015,Aztec,DE,Business/Group/Organization,292.5,1000123,Citizens For Cathy Cloutier,Printing and Campaign Materials ,Printing - Brochures,2015 Annual
8/18/2015,Joan Hicks ,DE,Individual,166.5,1000123,Citizens For Cathy Cloutier,Printing and Campaign Materials ,Printing - Copies,2015 Annual
7/20/2015,USPS,DE,Business/Group/Organization,245,1000123,Citizens For Cathy Cloutier,Postage,Postage ,2015 Annual
7/20/2015,Aztec,DE,Business/Group/Organization,207,1000123,Citizens For Cathy Cloutier,Printing and Campaign Materials ,Printing - Brochures,2015 Annual
6/26/2015,Delaware Restaurant Association,DE,Business/Group/Organization,1700.82,1000123,Citizens For Cathy Cloutier,Fund Raiser,Fundraiser - Food & Beverage,2015 Annual
12/31/2015,,,Total of Expenditures not exceeding $100,225.75,1000123,Citizens For Cathy Cloutier,Total of Expenditures not exceeding $100,Total of Expenditures not exceeding $100,2015 Annual
11/13/2015,Esther Fuller ,DE,Individual,25,1003443,Friends for Greg Fuller,In-Kind,Fundraiser - Auction Item,2015 Annual
11/13/2015,Greg Fuller ,DE,Individual,75,1003443,Friends for Greg Fuller,In-Kind,Fundraiser - Auction Item,2015 Annual
11/13/2015,Esther Fuller ,DE,Individual,35,1003443,Friends for Greg Fuller,In-Kind,Fundraiser - Auction Item,2015 Annual
7/20/2015,Alzheimer's Research,DE,Non-Profit Organization,50,1000408,Friends To Elect Gerald Hocker,Other Expenses,Other,2015 Annual
7/31/2015,Indian River VFC Ladies Auxilairy,DE,Business/Group/Organization,75,1000408,Friends To Elect Gerald Hocker,Other Expenses,Media - Newspaper,2015 Annual
7/29/2015,St. Ann's Men's Club,DE,Non-Profit Organization,50,1000408,Friends To Elect Gerald Hocker,Other Expenses,Media - Newspaper,2015 Annual
8/21/2015,Sussex  County Republican Women's Club,DE,Business/Group/Organization,25,1000408,Friends To Elect Gerald Hocker,Other Expenses,Media - Newspaper,2015 Annual
10/5/2015,Delaware Federation of Republic Women,DE,Business/Group/Organization,25,1000408,Friends To Elect Gerald Hocker,Other Expenses,Media - Newspaper,2015 Annual
10/11/2015,Selbyville Volunteer Fire Company,DE,Non-Profit Organization,100,1000408,Friends To Elect Gerald Hocker,Other Expenses,Media - Newspaper,2015 Annual
11/7/2015,Rogers Graphic,DE,Business/Group/Organization,675,1000408,Friends To Elect Gerald Hocker,Other Expenses,Other,2015 Annual
11/7/2015,Delmarva Digital,DE,Business/Group/Organization,222,1000408,Friends To Elect Gerald Hocker,Data Conversion,Data Conversion,2015 Annual
12/30/2015,Gerald W. Hocker ,DE,Individual,306.36,1000408,Friends To Elect Gerald Hocker,Other Expenses,Other,2015 Annual
5/18/2015,State of Delaware,DE,Business/Group/Organization,300,2003158,Foundation for Delaware's Future  LLC,Other Expenses,Other,2015 Annual
5/31/2015,WSFS,DE,Business/Group/Organization,15,2003158,Foundation for Delaware's Future  LLC,Other Expenses,Bank Charges,2015 Annual
6/30/2015,WSFS,DE,Business/Group/Organization,15,2003158,Foundation for Delaware's Future  LLC,Other Expenses,Bank Charges,2015 Annual
7/31/2015,WSFS,DE,Business/Group/Organization,15,2003158,Foundation for Delaware's Future  LLC,Other Expenses,Bank Charges,2015 Annual
8/31/2015,WSFS,DE,Business/Group/Organization,15,2003158,Foundation for Delaware's Future  LLC,Other Expenses,Bank Charges,2015 Annual
9/30/2015,WSFS,DE,Business/Group/Organization,15,2003158,Foundation for Delaware's Future  LLC,Other Expenses,Bank Charges,2015 Annual
10/31/2015,WSFS,DE,Business/Group/Organization,15,2003158,Foundation for Delaware's Future  LLC,Other Expenses,Bank Charges,2015 Annual
11/30/2015,WSFS,DE,Business/Group/Organization,15,2003158,Foundation for Delaware's Future  LLC,Other Expenses,Bank Charges,2015 Annual
12/31/2015,WSFS,DE,Business/Group/Organization,15,2003158,Foundation for Delaware's Future  LLC,Other Expenses,Bank Charges,2015 Annual
12/30/2015,Salvation Army,DE,Non-Profit Organization,35.42,1003194,Robert Bovell for 3rd Rep,Contributions,For Close Out Only-Charitable Donation,2015 Annual
2/13/2015,National Hispanic Council of  State Legislators,DC,Business/Group/Organization,100,1000070,Committee To Elect Miro,Other Expenses,Other,2015 Annual
2/24/2015,21st Century Fund For DE.Children,DE,Business/Group/Organization,250,1000070,Committee To Elect Miro,Media,Book/Brochure Advertising,2015 Annual
1/28/2015,PAM PRICE ,DE,Individual,100,1000070,Committee To Elect Miro,Other Expenses,Other,2015 Annual
3/25/2015,Naleo(National Latino Elected Officials),CA,Business/Group/Organization,100,1000070,Committee To Elect Miro,Other Expenses,Other,2015 Annual
4/27/2015,Western New Castle Region Republicans,DE,Political Committee,300,1000070,Committee To Elect Miro,Contributions,Contribution to Committee,2015 Annual
5/1/2015,Verizon Wireless,MD,Business/Group/Organization,146.82,1000070,Committee To Elect Miro,Other Expenses,Other,2015 Annual
5/20/2015,Costco  Warehouse,DE,Business/Group/Organization,315.83,1000070,Committee To Elect Miro,Fund Raiser,Fundraiser - Food & Beverage,2015 Annual
6/5/2015,Verizon Wireless,MD,Business/Group/Organization,69.94,1000070,Committee To Elect Miro,Other Expenses,Other,2015 Annual
7/14/2015,Verizon Wireless,MD,Business/Group/Organization,69.94,1000070,Committee To Elect Miro,Other Expenses,Other,2015 Annual
7/27/2015,EILEEN O'SHAUGHNESSY-COLEMAN,DE,Business/Group/Organization,600,1000070,Committee To Elect Miro,Contributions,Contribution to Committee,2015 Annual
8/26/2015,Jesus House  Retreat Center,DE,Business/Group/Organization,175,1000070,Committee To Elect Miro,Media,Book/Brochure Advertising,2015 Annual
9/2/2015,Verizon Wireless,MD,Business/Group/Organization,74.98,1000070,Committee To Elect Miro,Other Expenses,Other,2015 Annual
10/2/2015,Verizon Wireless,MD,Business/Group/Organization,69.94,1000070,Committee To Elect Miro,Other Expenses,Other,2015 Annual
10/29/2015,BlueGoldPAC,DE,Political Action Committee,50.95,1000070,Committee To Elect Miro,Contributions,Contribution to Committee,2015 Annual
11/2/2015,Staples ,DE,Business/Group/Organization,70.98,1000070,Committee To Elect Miro,Other Expenses,Other,2015 Annual
11/3/2015,Verizon Wireless,MD,Business/Group/Organization,141.43,1000070,Committee To Elect Miro,Other Expenses,Other,2015 Annual
12/13/2015,Verizon Wireless,MD,Business/Group/Organization,83.19,1000070,Committee To Elect Miro,Other Expenses,Other,2015 Annual
12/31/2015,,,Total of Expenditures not exceeding $100,165.34,1000070,Committee To Elect Miro,Total of Expenditures not exceeding $100,Total of Expenditures not exceeding $100,2015 Annual
7/9/2015,PNC BANK,DE,Business/Group/Organization,22.92,1000070,Committee To Elect Miro,Other Expenses,Bank Charges,2015 Annual
1/27/2015,Verizon Wireless,MD,Business/Group/Organization,70.4,1000070,Committee To Elect Miro,Other Expenses,Other,2015 Annual
2/10/2015,Verizon Wireless,MD,Business/Group/Organization,70.4,1000070,Committee To Elect Miro,Other Expenses,Other,2015 Annual
4/30/2015,McGlynns Pub& Restaurant,DE,Business/Group/Organization,149.47,1000070,Committee To Elect Miro,Fund Raiser,Fundraiser - Food & Beverage,2015 Annual
3/24/2015,Verizon Wireless ,MD,Business/Group/Organization,71.48,1000070,Committee To Elect Miro,Other Expenses,Other,2015 Annual
3/27/2015,Delaware State Sportsman's Assoc,DE,Business/Group/Organization,20,1000070,Committee To Elect Miro,Media,Book/Brochure Advertising,2015 Annual
6/26/2015,Wells Fargo,OR,Business/Group/Organization,40.65,1000070,Committee To Elect Miro,Other Expenses,Bank Charges,2015 Annual
8/20/2015,TIM DUKES,DE,Business/Group/Organization,598,1002690,Tim Dukes for State Representative,Reimburse,Other,2015 Annual
12/11/2015,Cards Services,UT,Business/Group/Organization,728.52,1002690,Tim Dukes for State Representative,Field Expenses ,Meeting Expenses ,2015 Annual
1/19/2015,ROBERT T VENABLES,DE,Business/Group/Organization,250,1002690,Tim Dukes for State Representative,Fund Raiser,Fundraiser -General Expenses,2015 Annual
2/13/2015,EPWORTH CHRISTIAN SCHOOL,DE,Business/Group/Organization,475,1002690,Tim Dukes for State Representative,Field Expenses ,Event or Fair Booth Expenses,2015 Annual
2/13/2015,LAUREL COMMUNITY FOUNDATION,DE,Business/Group/Organization,200,1002690,Tim Dukes for State Representative,Field Expenses ,Event or Fair Booth Expenses,2015 Annual
3/24/2015,,,Total of Expenditures not exceeding $100,40,1002099,Trinidad Navarro for New Castle County Sheriff,Total of Expenditures not exceeding $100,Total of Expenditures not exceeding $100,2015 Annual
3/23/2015,Capozzoli's Catering,PA,Business/Group/Organization,200,1002099,Trinidad Navarro for New Castle County Sheriff,Fund Raiser,Fundraiser - Food & Beverage,2015 Annual
4/7/2015,DELAWARE VIETNAM VETERANS CHAPTER 83,DE,Business/Group/Organization,200,1002099,Trinidad Navarro for New Castle County Sheriff,Fund Raiser,Event or Fair Booth Expenses,2015 Annual
6/1/2015,,,Total of Expenditures not exceeding $100,70,1002099,Trinidad Navarro for New Castle County Sheriff,Total of Expenditures not exceeding $100,Total of Expenditures not exceeding $100,2015 Annual
7/16/2015,Jeff Ulmer,DE,Business/Group/Organization,485,1002099,Trinidad Navarro for New Castle County Sheriff,Printing and Campaign Materials ,Media - Graphic Design,2015 Annual
7/1/2015,Sussex County Democratic Club,DE,Business/Group/Organization,200,1002099,Trinidad Navarro for New Castle County Sheriff,Contributions,Contribution to Committee,2015 Annual
9/17/2015,Capozzoli's Catering,PA,Business/Group/Organization,468,1002099,Trinidad Navarro for New Castle County Sheriff,Fund Raiser,Fundraiser - Food & Beverage,2015 Annual
9/3/2015,,,Total of Expenditures not exceeding $100,60,1002099,Trinidad Navarro for New Castle County Sheriff,Total of Expenditures not exceeding $100,Total of Expenditures not exceeding $100,2015 Annual
10/22/2015,Delaware Cobras,DE,Business/Group/Organization,200,1002099,Trinidad Navarro for New Castle County Sheriff,Fund Raiser,Event or Fair Booth Expenses,2015 Annual
10/26/2015,Nurses 'N Kids,DE,Business/Group/Organization,200,1002099,Trinidad Navarro for New Castle County Sheriff,Fund Raiser,Event or Fair Booth Expenses,2015 Annual
